"school_year","school_year_offset","sis_user_id","grade_level","course_id","course_name","course_track","section_id","assessment_window","sequence_index","attendance_category","attendance_probability","score","posterior_readiness_after","is_present_bool","next_sequence_index","next_assessment_window","next_score","next_present","next_readiness","support_risk_next","support_risk_next_45","current_absent","current_readiness_missing","current_readiness","current_readiness_z","sequence_z","readiness_below_45","readiness_45_to_60","readiness_above_60","semester_sin","semester_cos","annual_sin","annual_cos"
"2020-2021",2,"SYN-SIS-000407",9,"MATH-ALG1","Algebra 1","regular","Y02-SEC-001","beginning_of_year",5,"high",0.9867,36.81,38.0809,TRUE,6,"end_of_year",42.65,TRUE,42.102,1,1,0,0,38.0809,-0.653079308832746,-0.524840366606305,6.9191,0,0,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2020-2021",2,"SYN-SIS-000407",9,"MATH-ALG1","Algebra 1","regular","Y02-SEC-001","end_of_year",6,"high",0.9867,42.65,42.102,TRUE,7,"beginning_of_year",45.55,TRUE,45.1242,1,0,0,0,42.102,-0.428106264759933,-0.261588109643275,2.898,0,0,-7.34788079488412e-16,1,3.67394039744206e-16,-1
"2021-2022",3,"SYN-SIS-000407",10,"MATH-GEOM","Geometry","regular","Y03-SEC-005","beginning_of_year",7,"high",0.9867,45.55,45.1242,TRUE,8,"end_of_year",55.26,TRUE,53.7261,0,0,0,0,45.1242,-0.259019812347195,0.00166414731975435,0,0.124200000000002,0,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2021-2022",3,"SYN-SIS-000407",10,"MATH-GEOM","Geometry","regular","Y03-SEC-005","end_of_year",8,"high",0.9867,55.26,53.7261,TRUE,9,"beginning_of_year",49.32,TRUE,49.8842,1,0,0,0,53.7261,0.222240446738611,0.264916404282784,0,8.7261,0,-9.79717439317883e-16,1,-4.89858719658941e-16,1
"2022-2023",4,"SYN-SIS-000407",11,"MATH-ALG2","Algebra 2","regular","Y04-SEC-008","beginning_of_year",9,"high",0.9867,49.32,49.8842,TRUE,10,"end_of_year",52.9,TRUE,52.4019,0,0,0,0,49.8842,0.00729330838757704,0.528168661245813,0,4.8842,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000407",11,"MATH-ALG2","Algebra 2","regular","Y04-SEC-008","end_of_year",10,"high",0.9867,52.9,52.4019,TRUE,11,"beginning_of_year",52.34,TRUE,52.3027,0,0,0,0,52.4019,0.148153926890505,0.791420918208843,0,7.4019,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000407",12,"MATH-PRECALC","Precalculus","regular","Y05-SEC-016","beginning_of_year",11,"high",0.9867,52.34,52.3027,TRUE,12,"end_of_year",50.19,TRUE,50.4732,0,0,0,0,52.3027,0.142603871937377,1.05467317517187,0,7.3027,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2020-2021",2,"SYN-SIS-000408",9,"MATH-GEOM","Geometry","regular","Y02-SEC-005","beginning_of_year",5,"high",0.982,38.84,39.7959,TRUE,6,"end_of_year",40.54,TRUE,40.5457,1,1,0,0,39.7959,-0.557128257979777,-0.524840366606305,5.2041,0,0,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2020-2021",2,"SYN-SIS-000408",9,"MATH-GEOM","Geometry","regular","Y02-SEC-005","end_of_year",6,"high",0.982,40.54,40.5457,TRUE,7,"beginning_of_year",43.98,TRUE,43.5926,1,1,0,0,40.5457,-0.51517834665059,-0.261588109643275,4.4543,0,0,-7.34788079488412e-16,1,3.67394039744206e-16,-1
"2021-2022",3,"SYN-SIS-000408",10,"MATH-ALG2","Algebra 2","regular","Y03-SEC-007","beginning_of_year",7,"high",0.982,43.98,43.5926,TRUE,8,"end_of_year",47.11,TRUE,46.6387,1,0,0,0,43.5926,-0.344709975313031,0.00166414731975435,1.4074,0,0,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2021-2022",3,"SYN-SIS-000408",10,"MATH-ALG2","Algebra 2","regular","Y03-SEC-007","end_of_year",8,"high",0.982,47.11,46.6387,TRUE,9,"beginning_of_year",43.13,TRUE,43.7199,1,1,0,0,46.6387,-0.174286362483159,0.264916404282784,0,1.6387,0,-9.79717439317883e-16,1,-4.89858719658941e-16,1
"2022-2023",4,"SYN-SIS-000408",11,"MATH-PRECALC","Precalculus","regular","Y04-SEC-019","beginning_of_year",9,"high",0.982,43.13,43.7199,TRUE,10,"end_of_year",49.04,TRUE,48.3278,1,0,0,0,43.7199,-0.337587777777414,0.528168661245813,1.2801,0,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000408",11,"MATH-PRECALC","Precalculus","regular","Y04-SEC-019","end_of_year",10,"high",0.982,49.04,48.3278,TRUE,11,"beginning_of_year",48.65,TRUE,48.7876,1,0,0,0,48.3278,-0.0797843683165404,0.791420918208843,0,3.3278,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000408",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y05-SEC-019","beginning_of_year",11,"high",0.982,48.65,48.7876,TRUE,12,"end_of_year",57.85,TRUE,56.6206,0,0,0,0,48.7876,-0.0540594160237154,1.05467317517187,0,3.7876,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2020-2021",2,"SYN-SIS-000409",9,"MATH-GEOM","Geometry","regular","Y02-SEC-003","beginning_of_year",5,"normal",0.9322,50.57,49.7057,TRUE,6,"end_of_year",56.5,TRUE,55.3362,0,0,0,0,49.7057,-0.00269343363997691,-0.524840366606305,0,4.7057,0,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2020-2021",2,"SYN-SIS-000409",9,"MATH-GEOM","Geometry","regular","Y02-SEC-003","end_of_year",6,"normal",0.9322,56.5,55.3362,TRUE,7,"beginning_of_year",48.08,TRUE,49.0072,1,0,0,0,55.3362,0.312322538271186,-0.261588109643275,0,10.3362,0,-7.34788079488412e-16,1,3.67394039744206e-16,-1
"2021-2022",3,"SYN-SIS-000409",10,"MATH-ALG2","Algebra 2","regular","Y03-SEC-007","beginning_of_year",7,"normal",0.9322,48.08,49.0072,TRUE,8,"end_of_year",0,FALSE,NA,1,1,0,0,49.0072,-0.0417732056637667,0.00166414731975435,0,4.0072,0,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2021-2022",3,"SYN-SIS-000409",10,"MATH-ALG2","Algebra 2","regular","Y03-SEC-007","end_of_year",8,"normal",0.9322,0,NA,FALSE,9,"beginning_of_year",0,FALSE,NA,1,1,1,1,45.79015,-0.221761152104901,0.264916404282784,0,0.790149999999997,0,-9.79717439317883e-16,1,-4.89858719658941e-16,1
"2022-2023",4,"SYN-SIS-000409",11,"MATH-PRECALC","Precalculus","regular","Y04-SEC-019","beginning_of_year",9,"normal",0.9322,0,NA,FALSE,10,"end_of_year",61.13,TRUE,59.2392,0,0,1,1,41.32115,-0.471793365668703,0.528168661245813,3.67885,0,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000409",11,"MATH-PRECALC","Precalculus","regular","Y04-SEC-019","end_of_year",10,"normal",0.9322,61.13,59.2392,TRUE,11,"beginning_of_year",56.55,TRUE,56.9009,0,0,0,0,59.2392,0.530688107646778,0.791420918208843,0,14.2392,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000409",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y05-SEC-020","beginning_of_year",11,"normal",0.9322,56.55,56.9009,TRUE,12,"end_of_year",55.55,TRUE,55.7476,0,0,0,0,56.9009,0.399864584492551,1.05467317517187,0,11.9009,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2021-2022",3,"SYN-SIS-000410",9,"MATH-ALG2-H","Honors Algebra 2","honors","Y03-SEC-010","beginning_of_year",7,"high",0.9944,73.32,69.5462,TRUE,8,"end_of_year",89.45,TRUE,85.8832,0,0,0,0,69.5462,1.10734553105293,0.00166414731975435,0,15,9.5462,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2021-2022",3,"SYN-SIS-000410",9,"MATH-ALG2-H","Honors Algebra 2","honors","Y03-SEC-010","end_of_year",8,"high",0.9944,89.45,85.8832,TRUE,9,"beginning_of_year",84.1,TRUE,83.6066,0,0,0,0,85.8832,2.02137020614621,0.264916404282784,0,15,25.8832,-9.79717439317883e-16,1,-4.89858719658941e-16,1
"2022-2023",4,"SYN-SIS-000410",10,"MATH-AP-PRECALC","AP Precalculus","ap","Y04-SEC-014","beginning_of_year",9,"high",0.9944,84.1,83.6066,TRUE,10,"end_of_year",86.32,TRUE,85.1818,0,0,0,0,83.6066,1.8939986828973,0.528168661245813,0,15,23.6066,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000410",10,"MATH-AP-PRECALC","AP Precalculus","ap","Y04-SEC-014","end_of_year",10,"high",0.9944,86.32,85.1818,TRUE,11,"beginning_of_year",93.01,TRUE,91.0832,0,0,0,0,85.1818,1.98212818453205,0.791420918208843,0,15,25.1818,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000410",11,"MATH-AP-CALC-BC","AP Calculus BC","ap","Y05-SEC-023","beginning_of_year",11,"high",0.9944,93.01,91.0832,TRUE,12,"end_of_year",89.88,TRUE,89.2173,0,0,0,0,91.0832,2.31230050610856,1.05467317517187,0,15,31.0832,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000410",11,"MATH-AP-CALC-BC","AP Calculus BC","ap","Y05-SEC-023","end_of_year",12,"high",0.9944,89.88,89.2173,TRUE,13,"beginning_of_year",92.57,TRUE,91.3321,0,0,0,0,89.2173,2.20790688174322,1.3179254321349,0,15,29.2173,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000410",12,"MATH-BEYOND-CORE","Beyond Core Math Sequence","beyond_core","Y06-SEC-024","beginning_of_year",13,"high",0.9944,92.57,91.3321,TRUE,14,"end_of_year",92.78,TRUE,91.7885,0,0,0,0,91.3321,2.32622599681253,1.58117768909793,0,15,31.3321,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2021-2022",3,"SYN-SIS-000411",9,"MATH-ALG1","Algebra 1","regular","Y03-SEC-001","beginning_of_year",7,"at_risk",0.7435,0,NA,FALSE,8,"end_of_year",59.26,TRUE,57.0472,0,0,1,1,40.2943,-0.529243707691077,0.00166414731975435,4.7057,0,0,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2021-2022",3,"SYN-SIS-000411",9,"MATH-ALG1","Algebra 1","regular","Y03-SEC-001","end_of_year",8,"at_risk",0.7435,59.26,57.0472,TRUE,9,"beginning_of_year",54.77,TRUE,54.8847,0,0,0,0,57.0472,0.408049796585723,0.264916404282784,0,12.0472,0,-9.79717439317883e-16,1,-4.89858719658941e-16,1
"2022-2023",4,"SYN-SIS-000411",10,"MATH-GEOM","Geometry","regular","Y04-SEC-006","beginning_of_year",9,"at_risk",0.7435,54.77,54.8847,TRUE,10,"end_of_year",0,FALSE,NA,1,1,0,0,54.8847,0.287061955495609,0.528168661245813,0,9.8847,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000411",10,"MATH-GEOM","Geometry","regular","Y04-SEC-006","end_of_year",10,"at_risk",0.7435,0,NA,FALSE,11,"beginning_of_year",64.93,TRUE,63.3179,0,0,1,1,45.79015,-0.221761152104901,0.791420918208843,0,0.790149999999997,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000411",11,"MATH-ALG2-H","Honors Algebra 2","honors","Y05-SEC-010","beginning_of_year",11,"at_risk",0.7435,64.93,63.3179,TRUE,12,"end_of_year",0,FALSE,NA,1,1,0,0,63.3179,0.758883764273021,1.05467317517187,0,15,3.3179,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000411",11,"MATH-ALG2-H","Honors Algebra 2","honors","Y05-SEC-010","end_of_year",12,"at_risk",0.7435,0,NA,FALSE,13,"beginning_of_year",70.99,TRUE,69.6381,0,0,1,1,70.095,1.13804986732588,1.3179254321349,0,15,10.095,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000411",12,"MATH-AP-PRECALC","AP Precalculus","ap","Y06-SEC-013","beginning_of_year",13,"at_risk",0.7435,70.99,69.6381,TRUE,14,"end_of_year",79.85,TRUE,77.9569,0,0,0,0,69.6381,1.11248716462342,1.58117768909793,0,15,9.63809999999999,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2021-2022",3,"SYN-SIS-000412",9,"MATH-ALG2-H","Honors Algebra 2","honors","Y03-SEC-012","beginning_of_year",7,"high",0.9777,35.01,37.1809,TRUE,8,"end_of_year",39.82,TRUE,39.6856,1,1,0,0,37.1809,-0.703432629980077,0.00166414731975435,7.8191,0,0,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2021-2022",3,"SYN-SIS-000412",9,"MATH-ALG2-H","Honors Algebra 2","honors","Y03-SEC-012","end_of_year",8,"high",0.9777,39.82,39.6856,TRUE,9,"beginning_of_year",42.44,TRUE,42.3177,1,1,0,0,39.6856,-0.563299337227055,0.264916404282784,5.3144,0,0,-9.79717439317883e-16,1,-4.89858719658941e-16,1
"2022-2023",4,"SYN-SIS-000412",10,"MATH-AP-PRECALC","AP Precalculus","ap","Y04-SEC-016","beginning_of_year",9,"high",0.9777,42.44,42.3177,TRUE,10,"end_of_year",47.04,TRUE,46.5511,1,0,0,0,42.3177,-0.416038252124955,0.528168661245813,2.6823,0,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000412",10,"MATH-AP-PRECALC","AP Precalculus","ap","Y04-SEC-016","end_of_year",10,"high",0.9777,47.04,46.5511,TRUE,11,"beginning_of_year",42.33,TRUE,43.1721,1,1,0,0,46.5511,-0.179187419074833,0.791420918208843,0,1.5511,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000412",11,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y05-SEC-019","beginning_of_year",11,"high",0.9777,42.33,43.1721,TRUE,12,"end_of_year",51.69,TRUE,50.634,0,0,0,0,43.1721,-0.368236165915756,1.05467317517187,1.8279,0,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000412",11,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y05-SEC-019","end_of_year",12,"high",0.9777,51.69,50.634,TRUE,13,"beginning_of_year",49.96,TRUE,50.1985,1,0,0,0,50.634,0.0492432197167645,1.3179254321349,0,5.634,0,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000412",12,"MATH-AP-CALC-BC","AP Calculus BC","ap","Y06-SEC-022","beginning_of_year",13,"high",0.9777,49.96,50.1985,TRUE,14,"end_of_year",55.19,TRUE,54.5595,0,0,0,0,50.1985,0.0248778070949173,1.58117768909793,0,5.1985,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2021-2022",3,"SYN-SIS-000413",9,"MATH-GEOM","Geometry","regular","Y03-SEC-004","beginning_of_year",7,"normal",0.9384,53.1,51.8431,TRUE,8,"end_of_year",62.99,TRUE,61.101,0,0,0,0,51.8431,0.116890109271473,0.00166414731975435,0,6.8431,0,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2021-2022",3,"SYN-SIS-000413",9,"MATH-GEOM","Geometry","regular","Y03-SEC-004","end_of_year",8,"normal",0.9384,62.99,61.101,TRUE,9,"beginning_of_year",60.05,TRUE,59.9732,0,0,0,0,61.101,0.634852344660223,0.264916404282784,0,15,1.101,-9.79717439317883e-16,1,-4.89858719658941e-16,1
"2022-2023",4,"SYN-SIS-000413",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y04-SEC-012","beginning_of_year",9,"normal",0.9384,60.05,59.9732,TRUE,10,"end_of_year",64.15,TRUE,63.2883,0,0,0,0,59.9732,0.571754038449157,0.528168661245813,0,14.9732,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000413",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y04-SEC-012","end_of_year",10,"normal",0.9384,64.15,63.2883,TRUE,11,"beginning_of_year",57.35,TRUE,58.069,0,0,0,0,63.2883,0.75722769948862,0.791420918208843,0,15,3.2883,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000413",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y05-SEC-014","beginning_of_year",11,"normal",0.9384,57.35,58.069,TRUE,12,"end_of_year",60.52,TRUE,60.0587,0,0,0,0,58.069,0.465217600528326,1.05467317517187,0,13.069,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000413",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y05-SEC-014","end_of_year",12,"normal",0.9384,60.52,60.0587,TRUE,13,"beginning_of_year",54.68,TRUE,55.4291,0,0,0,0,60.0587,0.576537603958153,1.3179254321349,0,15,0.0587000000000018,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000413",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y06-SEC-021","beginning_of_year",13,"normal",0.9384,54.68,55.4291,TRUE,14,"end_of_year",55.31,TRUE,55.3508,0,0,0,0,55.4291,0.317520119976283,1.58117768909793,0,10.4291,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2021-2022",3,"SYN-SIS-000414",9,"MATH-ALG1","Algebra 1","regular","Y03-SEC-002","beginning_of_year",7,"at_risk",0.6914,24.33,27.5374,TRUE,8,"end_of_year",0,FALSE,NA,1,1,0,0,27.5374,-1.24296846607373,0.00166414731975435,17.4626,0,0,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2021-2022",3,"SYN-SIS-000414",9,"MATH-ALG1","Algebra 1","regular","Y03-SEC-002","end_of_year",8,"at_risk",0.6914,0,NA,FALSE,9,"beginning_of_year",32.52,TRUE,32.1951,1,1,1,1,45.1174,-0.259400259662531,0.264916404282784,0,0.117400000000004,0,-9.79717439317883e-16,1,-4.89858719658941e-16,1
"2022-2023",4,"SYN-SIS-000414",10,"MATH-GEOM","Geometry","regular","Y04-SEC-006","beginning_of_year",9,"at_risk",0.6914,32.52,32.1951,TRUE,10,"end_of_year",29.48,TRUE,30.2411,1,1,0,0,32.1951,-0.982378839509369,0.528168661245813,12.8049,0,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000414",10,"MATH-GEOM","Geometry","regular","Y04-SEC-006","end_of_year",10,"at_risk",0.6914,29.48,30.2411,TRUE,11,"beginning_of_year",26.14,TRUE,27.2035,1,1,0,0,30.2411,-1.09170149453369,0.791420918208843,14.7589,0,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000414",11,"MATH-ALG2","Algebra 2","regular","Y05-SEC-008","beginning_of_year",11,"at_risk",0.6914,26.14,27.2035,TRUE,12,"end_of_year",43.64,TRUE,41.5873,1,1,0,0,27.2035,-1.26164954821939,1.05467317517187,17.7965,0,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000414",11,"MATH-ALG2","Algebra 2","regular","Y05-SEC-008","end_of_year",12,"at_risk",0.6914,43.64,41.5873,TRUE,13,"beginning_of_year",39.98,TRUE,40.4342,1,1,0,0,41.5873,-0.456902769642745,1.3179254321349,3.4127,0,0,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000414",12,"MATH-PRECALC","Precalculus","regular","Y06-SEC-017","beginning_of_year",13,"at_risk",0.6914,39.98,40.4342,TRUE,14,"end_of_year",43.78,TRUE,43.4925,1,1,0,0,40.4342,-0.521416563659398,1.58117768909793,4.5658,0,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2021-2022",3,"SYN-SIS-000415",9,"MATH-GEOM","Geometry","regular","Y03-SEC-005","beginning_of_year",7,"normal",0.9088,27.45,30.1733,TRUE,8,"end_of_year",35.85,TRUE,35.3142,1,1,0,0,30.1733,-1.09549477806012,0.00166414731975435,14.8267,0,0,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2021-2022",3,"SYN-SIS-000415",9,"MATH-GEOM","Geometry","regular","Y03-SEC-005","end_of_year",8,"normal",0.9088,35.85,35.3142,TRUE,9,"beginning_of_year",32.27,TRUE,33.0096,1,1,0,0,35.3142,-0.807871012853102,0.264916404282784,9.6858,0,0,-9.79717439317883e-16,1,-4.89858719658941e-16,1
"2022-2023",4,"SYN-SIS-000415",10,"MATH-ALG2","Algebra 2","regular","Y04-SEC-010","beginning_of_year",9,"normal",0.9088,32.27,33.0096,TRUE,10,"end_of_year",47.11,TRUE,45.2429,1,0,0,0,33.0096,-0.936809083871034,0.528168661245813,11.9904,0,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000415",10,"MATH-ALG2","Algebra 2","regular","Y04-SEC-010","end_of_year",10,"normal",0.9088,47.11,45.2429,TRUE,11,"beginning_of_year",37.94,TRUE,39.1511,1,1,0,0,45.2429,-0.252378768769209,0.791420918208843,0,0.242899999999999,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000415",11,"MATH-PRECALC","Precalculus","regular","Y05-SEC-017","beginning_of_year",11,"normal",0.9088,37.94,39.1511,TRUE,12,"end_of_year",0,FALSE,NA,1,1,0,0,39.1511,-0.593203615175109,1.05467317517187,5.8489,0,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000415",11,"MATH-PRECALC","Precalculus","regular","Y05-SEC-017","end_of_year",12,"normal",0.9088,0,NA,FALSE,13,"beginning_of_year",39.99,TRUE,40.261,1,1,1,1,46.3568,-0.190058141629195,1.3179254321349,0,1.3568,0,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000415",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y06-SEC-019","beginning_of_year",13,"normal",0.9088,39.99,40.261,TRUE,14,"end_of_year",0,FALSE,NA,1,1,0,0,40.261,-0.531106780573528,1.58117768909793,4.739,0,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2021-2022",3,"SYN-SIS-000416",9,"MATH-ALG2-H","Honors Algebra 2","honors","Y03-SEC-010","beginning_of_year",7,"at_risk",0.7206,32.07,34.6971,TRUE,8,"end_of_year",35.89,TRUE,36.0378,1,1,0,0,34.6971,-0.842396606719789,0.00166414731975435,10.3029,0,0,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2021-2022",3,"SYN-SIS-000416",9,"MATH-ALG2-H","Honors Algebra 2","honors","Y03-SEC-010","end_of_year",8,"at_risk",0.7206,35.89,36.0378,TRUE,9,"beginning_of_year",40.17,TRUE,39.9188,1,1,0,0,36.0378,-0.767386942650648,0.264916404282784,8.9622,0,0,-9.79717439317883e-16,1,-4.89858719658941e-16,1
"2022-2023",4,"SYN-SIS-000416",10,"MATH-AP-PRECALC","AP Precalculus","ap","Y04-SEC-015","beginning_of_year",9,"at_risk",0.7206,40.17,39.9188,TRUE,10,"end_of_year",42.93,TRUE,42.7625,1,1,0,0,39.9188,-0.550252232236436,0.528168661245813,5.0812,0,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000416",10,"MATH-AP-PRECALC","AP Precalculus","ap","Y04-SEC-015","end_of_year",10,"at_risk",0.7206,42.93,42.7625,TRUE,11,"beginning_of_year",0,FALSE,NA,1,1,0,0,42.7625,-0.391152521851252,0.791420918208843,2.2375,0,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000416",11,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y05-SEC-020","beginning_of_year",11,"at_risk",0.7206,0,NA,FALSE,12,"end_of_year",0,FALSE,NA,1,1,1,1,60.6194,0.60790772303294,1.05467317517187,0,15,0.619399999999999,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000416",11,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y05-SEC-020","end_of_year",12,"at_risk",0.7206,0,NA,FALSE,13,"beginning_of_year",0,FALSE,NA,1,1,1,1,62.59675,0.718536767000357,1.3179254321349,0,15,2.59675,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000416",12,"MATH-AP-CALC-BC","AP Calculus BC","ap","Y06-SEC-023","beginning_of_year",13,"at_risk",0.7206,0,NA,FALSE,14,"end_of_year",53.12,TRUE,51.8299,0,0,1,1,54.52985,0.267208759929908,1.58117768909793,0,9.52985,0,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
"2021-2022",3,"SYN-SIS-000417",9,"MATH-GEOM","Geometry","regular","Y03-SEC-003","beginning_of_year",7,"normal",0.8906,52.11,51.0067,TRUE,8,"end_of_year",54.04,TRUE,53.4295,0,0,0,0,51.0067,0.0700950894852204,0.00166414731975435,0,6.0067,0,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2021-2022",3,"SYN-SIS-000417",9,"MATH-GEOM","Geometry","regular","Y03-SEC-003","end_of_year",8,"normal",0.8906,54.04,53.4295,TRUE,9,"beginning_of_year",59.41,TRUE,58.3276,0,0,0,0,53.4295,0.205646230013835,0.264916404282784,0,8.4295,0,-9.79717439317883e-16,1,-4.89858719658941e-16,1
"2022-2023",4,"SYN-SIS-000417",10,"MATH-ALG2","Algebra 2","regular","Y04-SEC-010","beginning_of_year",9,"normal",0.8906,59.41,58.3276,TRUE,10,"end_of_year",58.09,TRUE,57.8584,0,0,0,0,58.3276,0.479685788137992,0.528168661245813,0,13.3276,0,1.10218211923262e-15,-1,1,5.51091059616309e-16
"2022-2023",4,"SYN-SIS-000417",10,"MATH-ALG2","Algebra 2","regular","Y04-SEC-010","end_of_year",10,"normal",0.8906,58.09,57.8584,TRUE,11,"beginning_of_year",0,FALSE,NA,1,1,0,0,57.8584,0.453434923379851,0.791420918208843,0,12.8584,0,-1.22464679914735e-15,1,6.12323399573677e-16,-1
"2023-2024",5,"SYN-SIS-000417",11,"MATH-PRECALC","Precalculus","regular","Y05-SEC-017","beginning_of_year",11,"normal",0.8906,0,NA,FALSE,12,"end_of_year",63.65,TRUE,62.5356,0,0,1,1,41.32115,-0.471793365668703,1.05467317517187,3.67885,0,0,4.89982515786259e-15,-1,-1,-2.44991257893129e-15
"2023-2024",5,"SYN-SIS-000417",11,"MATH-PRECALC","Precalculus","regular","Y05-SEC-017","end_of_year",12,"normal",0.8906,63.65,62.5356,TRUE,13,"beginning_of_year",62.74,TRUE,62.5651,0,0,0,0,62.5356,0.715115538569069,1.3179254321349,0,15,2.5356,-1.46957615897682e-15,1,-7.34788079488412e-16,1
"2024-2025",6,"SYN-SIS-000417",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y06-SEC-021","beginning_of_year",13,"normal",0.8906,62.74,62.5651,TRUE,14,"end_of_year",66.74,TRUE,65.9484,0,0,0,0,62.5651,0.716766008540009,1.58117768909793,0,15,2.5651,-1.96067283990894e-15,-1,1,-9.80336419954471e-16
